country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",27-03-2025 13:00,28.39072,77.30059,NO2,18,19,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",27-03-2025 13:00,15.34763,76.181767,NH3,3,8,5
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",27-03-2025 13:00,15.34763,76.181767,OZONE,20,73,37
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",27-03-2025 13:00,12.415911,75.73505,PM2.5,12,34,25
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",27-03-2025 13:00,12.415911,75.73505,NO2,6,154,101
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",27-03-2025 13:00,12.415911,75.73505,SO2,4,4,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",27-03-2025 13:00,12.415911,75.73505,OZONE,4,5,5
India,Kar45taka,Mangalore,"Kadri, Mangalore - KSPCB",27-03-2025 13:00,12.88925,74.853,NO2,45,45,45
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-03-2025 13:00,12.21041,76.37376,CO,6,33,22
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",27-03-2025 13:00,26.203442,78.193251,CO,8,131,12
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",27-03-2025 13:00,26.259242,78.216432,PM2.5,48,402,185
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",27-03-2025 13:00,26.259242,78.216432,PM10,51,403,151
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",27-03-2025 13:00,26.200388,78.147714,PM2.5,37,271,75
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",27-03-2025 13:00,26.200388,78.147714,PM10,73,325,124
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",27-03-2025 13:00,22.7289,75.8076,PM2.5,28,88,51
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-03-2025 13:00,22.678,75.8559,PM10,29,106,73
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5149093,76.9435879,CO,12,20,14
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-03-2025 13:00,10.5324,76.2159,PM10,55,66,60
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-03-2025 13:00,10.5324,76.2159,CO,16,23,19
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",27-03-2025 13:00,10.5324,76.2159,OZONE,27,34,29
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-03-2025 13:00,23.233584,77.400574,PM2.5,37,78,50
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-03-2025 13:00,23.233584,77.400574,PM10,82,172,112
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",27-03-2025 13:00,14.4758,75.9052,NO2,9,14,12
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",27-03-2025 13:00,14.4758,75.9052,SO2,1,135,18
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-03-2025 13:00,15.459706,75.008381,NO2,19,22,21
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",27-03-2025 13:00,15.459706,75.008381,NH3,4,5,5
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",27-03-2025 13:00,15.411456,75.638133,PM2.5,5,13,8
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",27-03-2025 13:00,15.411456,75.638133,OZONE,10,60,17
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-03-2025 13:00,11.875,75.3732,CO,6,20,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-03-2025 13:00,8.8787,76.6073,PM2.5,50,57,53
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-03-2025 13:00,8.8787,76.6073,NO2,9,10,9
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",27-03-2025 13:00,8.8787,76.6073,CO,14,18,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",27-03-2025 13:00,8.5637,76.8865,SO2,2,9,5
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",27-03-2025 13:00,12.21041,76.37376,OZONE,15,103,31
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",27-03-2025 13:00,12.733409,77.298051,PM2.5,46,81,62
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",27-03-2025 13:00,13.94,75.555917,PM10,42,60,47
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",27-03-2025 13:00,13.377516,77.099072,CO,56,58,57
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",27-03-2025 13:00,10.073232,76.302765,PM10,43,62,52
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",27-03-2025 13:00,11.875,75.3732,NO2,14,19,15
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",27-03-2025 13:00,23.233584,77.400574,SO2,12,38,26
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",27-03-2025 13:00,23.81748678,79.446246,PM10,15,103,47
India,Kar45taka,Karwar,"KHB Colony, Karwar - KSPCB",27-03-2025 13:00,14.816666,74.141003,NO2,45,45,45
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",27-03-2025 13:00,22.678,75.8559,OZONE,8,23,14
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",27-03-2025 13:00,22.7084,75.8815,CO,16,24,18
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",27-03-2025 13:00,23.163174,79.973061,NO2,32,58,47
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",27-03-2025 13:00,23.163174,79.973061,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",27-03-2025 13:00,23.163174,79.973061,SO2,3,20,10
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",27-03-2025 13:00,23.163174,79.973061,OZONE,17,124,62
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",27-03-2025 13:00,23.142888,79.916147,PM10,52,138,101
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",27-03-2025 13:00,23.142888,79.916147,NO2,17,112,45
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",27-03-2025 13:00,23.142888,79.916147,NH3,2,3,3
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",27-03-2025 13:00,23.168606,79.932247,PM2.5,18,162,82
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",27-03-2025 13:00,22.624758,75.675238,NH3,4,6,5
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",27-03-2025 13:00,23.331731,75.045981,NO2,30,31,31
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",27-03-2025 13:00,23.838586,78.759431,PM10,28,108,62
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",27-03-2025 13:00,23.838586,78.759431,OZONE,6,83,55
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",27-03-2025 13:00,23.8640158,78.80289321,SO2,26,29,27
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-03-2025 13:00,24.58434363,80.8549414,PM2.5,41,43,42
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-03-2025 13:00,24.58434363,80.8549414,SO2,24,26,25
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",27-03-2025 13:00,24.58434363,80.8549414,CO,14,42,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",27-03-2025 13:00,19.863756,75.321188,PM10,62,165,107
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",27-03-2025 13:00,19.863756,75.321188,OZONE,11,128,58
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-03-2025 13:00,19.0243902,73.0406721,PM2.5,1,82,45
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-03-2025 13:00,19.0243902,73.0406721,NO2,20,34,26
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",27-03-2025 13:00,19.0243902,73.0406721,OZONE,3,64,21
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",27-03-2025 13:00,19.309073,73.057223,PM2.5,23,224,71
India,Maharashtra,Jal45,"Old MIDC, Jal45 - MPCB",27-03-2025 13:00,19.854616,75.905894,SO2,45,45,45
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",27-03-2025 13:00,19.854616,75.905894,OZONE,36,95,56
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",27-03-2025 13:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-03-2025 13:00,19.192056,72.9585188,PM2.5,13,61,27
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-03-2025 13:00,19.192056,72.9585188,PM10,36,100,67
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",27-03-2025 13:00,19.192056,72.9585188,SO2,1,58,9
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",27-03-2025 13:00,19.10122,74.73339,SO2,5,16,10
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",27-03-2025 13:00,20.719516,77.000253,SO2,6,21,10
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",27-03-2025 13:00,20.719516,77.000253,OZONE,1,106,51
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",27-03-2025 13:00,20.939198,77.765701,NO2,4,85,27
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",27-03-2025 13:00,20.939198,77.765701,OZONE,12,120,62
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-03-2025 13:00,24.10897,82.64558,NH3,3,5,4
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-03-2025 13:00,24.10897,82.64558,SO2,24,53,37
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",27-03-2025 13:00,24.10897,82.64558,OZONE,3,143,58
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",27-03-2025 13:00,23.182719,75.768218,PM10,34,147,74
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",27-03-2025 13:00,23.182719,75.768218,CO,17,111,53
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",27-03-2025 13:00,23.218135,79.95777,NH3,2,3,3
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",27-03-2025 13:00,24.2613009,80.7231783,PM10,7,65,35
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",27-03-2025 13:00,24.2613009,80.7231783,SO2,8,8,8
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",27-03-2025 13:00,23.10844,77.511428,PM2.5,46,409,140
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",27-03-2025 13:00,19.9775302,79.2337086,OZONE,5,189,52
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",27-03-2025 13:00,20.918946,74.776388,PM10,53,137,92
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",27-03-2025 13:00,20.918946,74.776388,CO,4,51,16
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",27-03-2025 13:00,19.786089,72.757971,CO,1,51,20
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",27-03-2025 13:00,19.786089,72.757971,OZONE,5,26,8
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",27-03-2025 13:00,16.6870449,74.2505872,OZONE,12,68,28
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,PM10,38,80,51
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,CO,7,20,10
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",27-03-2025 13:00,16.7143745,74.2426398,OZONE,23,83,43
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",27-03-2025 13:00,18.39963,76.57452,PM2.5,74,134,94
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,PM10,67,119,86
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,SO2,9,107,31
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",27-03-2025 13:00,18.1023399,73.4783687,CO,3,48,26
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",27-03-2025 13:00,19.083694,72.920967,SO2,2,6,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",27-03-2025 13:00,19.2058,72.8682,NO2,1,2,1
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",27-03-2025 13:00,19.215859,72.831718,CO,6,16,9
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-03-2025 13:00,19.0632143,72.8456324,PM10,27,96,59
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",27-03-2025 13:00,19.0632143,72.8456324,OZONE,14,62,31
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",27-03-2025 13:00,19.1653323,72.922099,NO2,17,35,25
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",27-03-2025 13:00,19.1653323,72.922099,CO,20,36,26
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",27-03-2025 13:00,20.555712,74.529236,NH3,9,10,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",27-03-2025 13:00,19.296481,72.840923,PM10,29,57,45
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",27-03-2025 13:00,19.296481,72.840923,CO,4,21,10
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",27-03-2025 13:00,19.065931,72.862131,PM2.5,37,87,63
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",27-03-2025 13:00,19.065931,72.862131,SO2,1,3,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",27-03-2025 13:00,19.1878657,72.8304069,CO,8,21,13
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",27-03-2025 13:00,19.175,72.9419,PM2.5,16,27,21
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",27-03-2025 13:00,18.897756,72.81332,PM10,35,59,45
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",27-03-2025 13:00,18.897756,72.81332,NH3,3,4,3
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",27-03-2025 13:00,18.897756,72.81332,SO2,4,26,12
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",27-03-2025 13:00,19.23241,72.86895,PM2.5,24,80,47
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",27-03-2025 13:00,19.23241,72.86895,CO,3,52,18
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-03-2025 13:00,19.2243333,72.8658113,NO2,5,32,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",27-03-2025 13:00,19.2243333,72.8658113,NH3,1,7,4
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",27-03-2025 13:00,18.9767,72.838,PM10,45,45,45
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",27-03-2025 13:00,19.0364585,72.8954371,PM2.5,43,79,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",27-03-2025 13:00,19.0364585,72.8954371,NH3,9,11,10
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",27-03-2025 13:00,19.0364585,72.8954371,SO2,1,13,5
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",27-03-2025 13:00,19.10078,72.87462,PM2.5,37,43,40
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",27-03-2025 13:00,18.897756,72.81332,OZONE,29,48,35
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",27-03-2025 13:00,19.1375,72.915056,CO,14,15,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",27-03-2025 13:00,19.000084,72.85673,PM2.5,12,55,37
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",27-03-2025 13:00,19.000084,72.85673,NO2,45,45,45
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",27-03-2025 13:00,19.10078,72.87462,OZONE,7,8,7
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",27-03-2025 13:00,18.91,72.82,PM2.5,4,15,9
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",27-03-2025 13:00,18.91,72.82,NH3,3,3,3
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",27-03-2025 13:00,19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",27-03-2025 13:00,18.96702,72.84214,OZONE,20,53,32
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.616318,73.765797,CO,2,28,18
India,Maharashtra,Pune,"Bhosari, Pune - IITM",27-03-2025 13:00,18.640051,73.848956,OZONE,5,135,34
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",27-03-2025 13:00,18.501793,73.927532,PM10,45,45,45
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",27-03-2025 13:00,18.501793,73.927532,CO,57,74,68
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",27-03-2025 13:00,18.501793,73.927532,OZONE,8,40,26
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",27-03-2025 13:00,18.45445,73.854155,PM10,37,87,62
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",27-03-2025 13:00,18.45445,73.854155,NO2,15,36,28
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",27-03-2025 13:00,18.57304,73.927715,PM2.5,37,190,78
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.63673,73.82487,SO2,4,25,11
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.59051,73.77946,NH3,3,12,6
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.59051,73.77946,CO,12,36,20
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",27-03-2025 13:00,18.614767,73.799516,PM10,48,218,109
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.616318,73.765797,PM10,53,125,82
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",27-03-2025 13:00,18.616318,73.765797,NO2,45,45,45
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",27-03-2025 13:00,20.021503,73.813844,PM10,62,123,84
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",27-03-2025 13:00,19.95022,73.73148,PM2.5,34,75,52
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",27-03-2025 13:00,19.95022,73.73148,PM10,33,111,80
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",27-03-2025 13:00,19.9591346,73.7788008,PM2.5,41,94,68
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",27-03-2025 13:00,19.9591346,73.7788008,SO2,2,15,8
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",27-03-2025 13:00,19.090337,73.014232,PM2.5,26,51,34
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",27-03-2025 13:00,21.14472,79.107595,OZONE,42,69,59
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",27-03-2025 13:00,21.152875,79.0517531,NH3,2,13,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",27-03-2025 13:00,21.152875,79.0517531,SO2,11,106,45
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",27-03-2025 13:00,19.173852,77.296291,PM2.5,58,92,72
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",27-03-2025 13:00,19.173852,77.296291,NH3,4,5,4
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",27-03-2025 13:00,19.3832,72.8204,PM10,42,116,68
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",27-03-2025 13:00,19.10861,72.83622,NH3,3,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",27-03-2025 13:00,21.121801,79.04952,OZONE,10,171,70
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",27-03-2025 13:00,21.14472,79.107595,PM10,90,181,137
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",27-03-2025 13:00,19.02579,73.10297,SO2,2,13,6
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",27-03-2025 13:00,19.063,73.1209,NO2,19,60,39
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",27-03-2025 13:00,19.060498,72.923356,SO2,1,2,1
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",27-03-2025 13:00,19.000083,72.813993,PM10,27,62,44
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",27-03-2025 13:00,19.173852,77.296291,SO2,3,13,9
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",27-03-2025 13:00,19.173852,77.296291,OZONE,35,139,73
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",27-03-2025 13:00,21.14472,79.107595,NH3,4,18,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",27-03-2025 13:00,21.941841,86.728318,CO,94,112,103
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",27-03-2025 13:00,20.24079,85.836784,SO2,2,13,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",27-03-2025 13:00,20.24079,85.836784,CO,44,70,60
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",27-03-2025 13:00,20.24079,85.836784,OZONE,14,60,30
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",27-03-2025 13:00,20.34652,85.8163,SO2,2,36,8
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",27-03-2025 13:00,22.06156703,85.47409613,PM2.5,45,45,45
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",27-03-2025 13:00,22.06156703,85.47409613,NO2,45,45,45
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",27-03-2025 13:00,21.8004996,83.8396977,NH3,7,7,7
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",27-03-2025 13:00,25.5803419,91.8942571,NH3,13,18,16
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",27-03-2025 13:00,25.5586,91.8985,PM2.5,3,40,17
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",27-03-2025 13:00,25.5586,91.8985,PM10,47,123,78
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",27-03-2025 13:00,25.5586,91.8985,OZONE,3,48,29
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",27-03-2025 13:00,23.7176342,92.7192841,PM10,85,145,107
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",27-03-2025 13:00,25.6635413,94.0989878,NO2,3,4,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",27-03-2025 13:00,20.832874,85.104082,NO2,12,64,37
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",27-03-2025 13:00,18.536457,73.805454,PM2.5,7,66,22
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",27-03-2025 13:00,18.536457,73.805454,NO2,8,30,14
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",27-03-2025 13:00,18.547056,73.826908,SO2,1,11,5
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",27-03-2025 13:00,18.664282,73.763966,CO,75,84,79
India,Maharashtra,Sangli,"Vijay 45gar, Sangli - MPCB",27-03-2025 13:00,16.5038,74.3623,PM2.5,45,45,45
India,Maharashtra,Sangli,"Vijay 45gar, Sangli - MPCB",27-03-2025 13:00,16.5038,74.3623,SO2,45,45,45
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",27-03-2025 13:00,16.5038,74.3623,CO,2,34,14
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",27-03-2025 13:00,17.6336264,75.9132495,PM2.5,35,91,66
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",27-03-2025 13:00,17.6336264,75.9132495,PM10,45,123,89
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",27-03-2025 13:00,17.6336264,75.9132495,NH3,11,46,17
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",27-03-2025 13:00,17.65439,75.90649,OZONE,9,114,48
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",27-03-2025 13:00,19.26777,72.97182,PM2.5,55,83,63
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",27-03-2025 13:00,19.26777,72.97182,NO2,13,52,28
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",27-03-2025 13:00,19.222279,72.957979,NO2,7,32,16
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",27-03-2025 13:00,19.222279,72.957979,NH3,1,3,2
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",27-03-2025 13:00,19.235581,73.159121,OZONE,4,68,24
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",27-03-2025 13:00,19.445821,72.7988231,PM2.5,11,51,30
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",27-03-2025 13:00,19.445821,72.7988231,NO2,4,63,26
